MaxTenuringThreshold,ParallelGCThreads,avgGCPause,avgPromotion,promotionTotal,totalHeapUsedMaxpc,totalHeapUsedMax,totalYoungUsedMax,totalYoungUsedMaxpc,totalTenuredUsedMax
1,24,0.01056,0.9865700870593417,0.9912530545206907,0.6009389671361505,0.9022913964548206,0.9016740331180151,0.3524416135881103,0.2537290575515323
1,4,0.01044,0.46860033516726407,0.6112085887112928,0.5446009389671365,0.9035884133160398,0.9030738685386663,0.3121019108280254,0.2524120187448311
13,8,0.00775,0.7777366756805935,0.8378480150622922,0.643192488262911,0.9563337656722871,0.9561305373641535,0.3673036093418258,0.2527183068394123
4,20,0.012,0.7469629223263253,0.639923086167528,0.690140845070423,0.9416342412451361,0.9411865242741526,0.4033970276008494,0.2537596863609908
13,4,0.00893,0.4413235992396173,0.19177182229699952,0.6760563380281694,0.9697362732382188,0.9694625924674365,0.3864118895966029,0.25299396612453684
7,20,0.01103,0.6357577681597657,0.4768657613267636,0.6995305164319254,0.9437959360138347,0.9433290055702777,0.40764331210191074,0.2527489356488708
10,8,0.01033,0.6861148191031134,0.5507030404999399,0.5446009389671365,0.9061824470384782,0.9058466444942916,0.3121019108280254,0.2524426475542896
10,4,0.01045,0.9274090215399882,0.9045066698714097,0.615023474178404,0.9390402075226977,0.9387898429295296,0.3545647558386411,0.25262642041103867
7,24,0.01067,0.9862422416755959,0.9907723430677403,0.6619718309859159,0.9282317336792044,0.9279629162905358,0.3864118895966029,0.25443352016907106
7,4,0.00974,0.8169032708587528,0.7424748627969395,0.6197183098591554,0.9446606139213142,0.9444542528839341,0.3524416135881103,0.25464792183527774
4,24,0.01253,0.9862811733149157,0.9908294275527781,0.6572769953051645,0.9265023778642455,0.9260364616567855,0.3842887473460721,0.2534227694569511
4,4,0.01098,0.9863091767747774,0.9907603252814166,0.5774647887323949,0.9265023778642455,0.9262681047043926,0.3312101910828025,0.25495420992985984
16,8,0.00962,0.9862039930474923,0.9906832111525057,0.6197183098591554,0.9455252918287936,0.9453626059582583,0.3524416135881103,0.2525651627921217
1,20,0.00819,0.9864881257134053,0.9908915194487842,0.4694835680751175,0.8439256376999568,0.8431989124055264,0.2760084925690023,0.25333088302857654
16,4,0.0104,0.54483531506761,0.34354845170852866,0.690140845070423,0.9736273238218763,0.9733350222164769,0.39278131634819546,0.2525957916015802
16,12,0.01012,0.24059479895155056,0.44404919280535193,0.7323943661971835,0.9974059662775615,0.9972319957176401,0.41825902335456466,0.253361511838035
16,24,0.01299,0.9863125918308581,0.9908754957336858,0.7605633802816905,0.9718979680069174,0.9716315348607603,0.4437367303609341,0.255076725167692
4,8,0.01187,0.3105351474839779,0.0,0.5962441314553995,0.9312581063553825,0.9308740707708552,0.3418259023354564,0.2533921406474926
7,8,0.01052,0.5861001207017422,0.6973520810799985,0.5962441314553995,0.9355814958927798,0.9352371152892653,0.33970276008492584,0.253361511838035
10,12,0.00915,0.0,0.26766013700276414,0.746478873239437,0.9654128837008215,0.9650448906007145,0.43524416135881117,0.25262642041103867
10,24,0.01309,0.9867872846260732,0.9915715258582702,0.666666666666667,0.9295287505404236,0.9292395557832462,0.38853503184713367,0.2523813899353726
13,12,0.01041,0.9862067250923569,0.990685214116893,0.591549295774648,0.9360138348465196,0.9358609031215852,0.33757961783439483,0.25498483873931743
13,24,0.01119,0.6427518030130084,0.48712093898970477,0.6995305164319254,0.9455252918287936,0.9452897294938425,0.4097664543524415,0.25296333731507836
1,8,0.00987,0.9863583535823393,0.9907963786403878,0.5117370892018784,0.8979680069174233,0.8976801425949488,0.29299363057324834,0.25250390517320564
4,16,0.01235,0.6399541890717113,0.4830188679245283,0.6338028169014085,0.9165585819282317,0.9164050560649919,0.3715498938428876,0.25235076112591415
10,20,0.00912,0.5937935590403092,0.4153346953491167,0.7042253521126765,0.9476869865974923,0.9472075083580196,0.4118895966029723,0.2532696254096596
1,12,0.01053,0.9106233378922056,0.9352722028602332,0.7089201877934275,0.9801124081279723,0.9800830357905859,0.40552016985137995,0.25415786088394743
10,16,0.00944,0.987189578232378,0.9921613988703281,0.6854460093896715,0.9381755296152182,0.9379938410711799,0.3991507430997876,0.2540966032650305
7,16,0.00999,0.9864184585693593,0.9910307254737011,0.6760563380281694,0.9342844790315606,0.9340489686462023,0.394904458598726,0.25424974731232197
13,20,0.01159,0.6350583646744414,0.4758402435604695,0.666666666666667,0.9299610894941633,0.9294560162341001,0.38853503184713367,0.25253453398266323
13,16,0.01176,0.9197155832014211,0.8932259744421744,0.826291079812207,0.9999999999999999,1.0,0.4819532908704882,0.25513798278660893
16,20,0.0109,0.9868029938840445,0.9915945599487241,0.6244131455399065,0.9126675313445741,0.9122953440181221,0.3673036093418258,0.2527795644583293
7,12,0.01076,0.9863993342553075,0.9908264231061972,0.727699530516432,0.9900562040639861,0.9901169970905805,0.4161358811040339,0.25464792183527774
16,16,0.01074,0.6259661193652258,0.462508512598646,0.7323943661971835,0.9584954604409858,0.9580886585568464,0.4267515923566878,0.25247327636374717
1,16,0.00903,0.6994034853242747,0.7804190201498218,0.690140845070423,0.9412019022913963,0.9409783058043935,0.4033970276008494,0.2535146558853256
4,12,0.00932,0.8113080429761585,0.862460441453351,0.5962441314553995,0.9303934284479031,0.930140534453433,0.3418259023354564,0.2545560354069032
